! THESE DATA ARE UNOFFICIAL AND PROVISIONAL
Station_Id,Name,Latitude,Longitude,Elevation,Physical_Element,DateTime_Report(UTC),Amount,Units,Zip_Code,
SHMC1,SHIMMY LAKE,41.00800,-122.80000,1913 meters,swe,2017-03-01 06,306.832,cm,96052,
LLPC1,LOWER LASSEN PEAK SNOW COURSE,40.46810,-121.50690,2514 meters,swe,2017-02-28 20,300.990,cm,96071,
LELC1,LEAVITT LAKE,38.27600,-119.61180,2928 meters,swe,2017-03-01 06,237.236,cm,96107,
BCBC1,BLACKCAP BASIN GOES,37.06670,-118.76670,3137 meters,swe,2017-03-01 06,233.451,cm,00017,
HRSC1,HORSE MEADOWS,38.15810,-119.66190,2624 meters,swe,2017-03-01 06,220.345,cm,95335,
MAMC1,MAMMOTH PASS,37.61000,-119.03310,2866 meters,swe,2017-02-28 20,205.740,cm,00020,
FRWC1,FAREWELL GAP SNOW COURSE,36.41190,-118.58310,3092 meters,swe,2017-02-28 12,204.216,cm,00026,
HHMC1,HIGHLAND MEADOW,38.51390,-119.81110,2551 meters,swe,2017-02-28 20,203.200,cm,00044,
SLFW4,CENTENNIAL 8NW,41.35120,-106.28770,3249 meters,swe,2017-03-01 06,199.796,cm,82055,
KSRC1,KAISER PASS SNOW COURSE,37.29500,-119.10190,2788 meters,swe,2017-02-28 20,193.040,cm,00017,
MRSN2,MT ROSE SKI AREA,39.31570,-119.89470,2688 meters,swe,2017-03-01 06,189.484,cm,89511,
SCEC1,SCHNEIDER,38.74690,-120.06810,2671 meters,swe,2017-02-28 12,188.468,cm,96150,
GNLC1,GIANELLI MEADOW,38.20500,-119.89190,2568 meters,swe,2017-02-28 12,187.452,cm,95335,
SWCW1,SWIFT CREEK,46.16370,-122.18410,1369 meters,swe,2017-03-01 06,185.166,cm,98648,
ECOC1,ECHO PEAK,38.84900,-120.07850,2332 meters,swe,2017-03-01 06,182.880,cm,96150,
SLMC1,ELSTANISLAUS MEADOW (GOES),38.50000,-119.93690,2359 meters,swe,2017-03-01 06,181.356,cm,00044,
SLIC1,SLIDE CANYON,38.10000,-119.43330,3030 meters,swe,2017-03-01 06,180.594,cm,00040,
EBTC1,EBBETTS PASS,38.54960,-119.80470,2643 meters,swe,2017-03-01 06,180.086,cm,00044,
RRMC1,RED ROCK MOUNTAIN,41.02300,-122.88500,1967 meters,swe,2017-03-01 06,180.010,cm,96052,
HIMN2,HOLE-IN-MOUNTAIN,40.94270,-115.09570,2495 meters,swe,2017-03-01 06,179.070,cm,89835,
ILKC1,INDEPENDENCE LAKE,39.42750,-120.31340,2549 meters,swe,2017-03-01 06,178.308,cm,95728,
PFVC1,PACIFIC VLY SNOW COURSE,38.51690,-119.90000,2323 meters,swe,2017-02-28 20,173.990,cm,00044,
RCWC1,ROBINSON COW CAMP SNOW COURSE,39.62310,-120.67810,2022 meters,swe,2017-02-28 12,171.958,cm,00065,
PDSC1,PARADISE MEADOW,38.05000,-119.66670,2365 meters,swe,2017-02-28 16,169.659,cm,00040,
VNVC1,VAN VLECK,38.94500,-120.30500,2058 meters,swe,2017-02-28 12,168.910,cm,00051,
SODC1,SODA SPRINGS 1E,39.32550,-120.36720,2115 meters,swe,2017-02-28 12,167.132,cm,96162,
KSPC1,KAISER POINT,37.29830,-119.10330,2803 meters,swe,2017-02-28 12,167.132,cm,00017,
CSSC1,CSS LAB,39.32570,-120.36810,2103 meters,swe,2017-03-01 06,166.624,cm,96162,
WCKC1,WEST WOODCHUCK MEADOW,37.03000,-118.91810,2783 meters,swe,2017-03-01 06,165.710,cm,00017,
PLPC1,PILOT PEAK,39.78610,-120.87500,2090 meters,swe,2017-02-28 12,163.068,cm,95981,
RKKC1,ROCK CK SNOW COURSE,36.49970,-118.33000,3017 meters,swe,2017-03-01 06,162.636,cm,00026,
TYLC1,TENAYA LK SNOW COURSE,37.83810,-119.44810,2500 meters,swe,2017-02-28 12,159.766,cm,00058,
EPSW1,21A07 - EASY PASS AM,48.85930,-121.43890,1600 meters,swe,2017-03-01 06,159.512,cm,00072,
FOIC1,FORNI RIDGE,38.80500,-120.21310,2300 meters,swe,2017-02-28 12,157.226,cm,95720,
SQWC1,SQUAW VALLEY G.C.,39.19000,-120.26480,2427 meters,swe,2017-03-01 06,156.972,cm,96145,
BDFC1,BADGER FLAT SNOW COURSE,37.26500,-119.10810,2531 meters,swe,2017-02-28 20,154.940,cm,93664,
WRDC1,WARD CREEK #3,39.13560,-120.21760,2069 meters,swe,2017-03-01 06,153.924,cm,96145,
MIYC1,MINARETS 2 SNOW COURSE,37.66310,-119.01690,2592 meters,swe,2017-02-28 20,151.130,cm,93546,
