! THESE DATA ARE UNOFFICIAL AND PROVISIONAL
Station_Id,Name,Latitude,Longitude,Elevation,Physical_Element,DateTime_Report(UTC),Amount,Units,Zip_Code,
EPSW1,21A07 - EASY PASS AM,48.85930,-121.43890,1600 meters,swe,2020-03-01 06,209.550,cm,00072,
AFSW1,PARADISE,46.78150,-121.74700,1570 meters,swe,2020-03-01 05,194.818,cm,98361,
CAYW1,CAYUSE PASS,46.87170,-121.53200,1635 meters,swe,2020-03-01 05,143.510,cm,98022,
PGPW1,PIGTAIL PEAK,46.62150,-121.38630,1772 meters,swe,2020-03-01 06,141.224,cm,98937,
CWRQ2,CHILLIWACK RIVER SNOW PILLOW,49.03330,-121.71670,1567 meters,swe,2020-03-01 06,140.792,cm,,
REDQ2,REDFISH CREEK,49.69027,-117.08638,2085 meters,swe,2020-03-01 06,132.004,cm,,
MNOW1,MF NOOKSACK,48.82460,-121.92950,1504 meters,swe,2020-03-01 05,129.794,cm,00072,
BRTW1,BROWN TOP,48.92750,-121.19710,1781 meters,swe,2020-03-01 06,128.016,cm,00072,
MRTW1,MARTEN RIDGE,48.76300,-121.69820,1082 meters,swe,2020-03-01 06,127.762,cm,00072,
SWCW1,SWIFT CREEK,46.16370,-122.18410,1369 meters,swe,2020-03-01 06,124.968,cm,98648,
SLKQ2,ST LEON CREEK SNOW PILLOW,50.43330,-117.70000,1836 meters,swe,2020-03-01 06,124.511,cm,,
MTCQ2,MT COOK,52.18277,-119.32138,1565 meters,swe,2020-03-01 06,122.809,cm,,
MRSW1,MORSE LAKE,46.90570,-121.48270,1650 meters,swe,2020-03-01 06,121.158,cm,98937,
BRMI1,BEAR MOUNTAIN,48.30580,-116.07450,1663 meters,swe,2020-03-01 06,120.904,cm,83836,
LYLW1,LYMAN LAKE,48.19070,-120.91900,1986 meters,swe,2020-03-01 06,120.650,cm,98852,
LSLI1,LOST LAKE,47.07190,-115.95810,1692 meters,swe,2020-03-01 05,117.094,cm,83873,
PPAQ2,PINE PASS,55.35310,-122.63720,1386 meters,swe,2020-03-01 06,116.103,cm,,
MTRQ2,MOUNT REVELSTOKE SNOW PILLOW,51.03640,-118.15140,1785 meters,swe,2020-03-01 06,116.103,cm,,
BHPYN_MADIS,PINE PASS,55.35310,-122.63720,1386 meters,swe,2020-03-01 05,116.103,cm,,
FTMM8,FLATTOP MTN.,48.80240,-113.85720,1915 meters,swe,2020-03-01 06,116.078,cm,59916,
SVNW1,STEVENS PASS,47.74650,-121.09250,1217 meters,swe,2020-03-01 06,114.808,cm,98288,
COPW1,CORRAL PASS,47.01850,-121.46500,1772 meters,swe,2020-03-01 06,112.268,cm,98022,
CRAI1,CRATER MEADOWS,46.56310,-115.28830,1814 meters,swe,2020-03-01 06,110.490,cm,83544,
MLKO3,MILK SHAKES,45.98220,-117.94880,1701 meters,swe,2020-03-01 06,109.728,cm,97828,
BKHW1,BUCKINGHORSE,47.70840,-123.46060,1412 meters,swe,2020-03-01 05,108.966,cm,98563,
APSW1,ALPINE MEADOWS,47.77960,-121.69850,1065 meters,swe,2020-03-01 06,106.934,cm,98294,
HEMI1,HEMLOCK BUTTE,46.48110,-115.63360,1772 meters,swe,2020-03-01 06,105.156,cm,83544,
HEDQ2,HEDRICK LAKE,54.10600,-121.00600,1118 meters,swe,2020-03-01 06,104.800,cm,,
NOIM8,NOISY BASIN,48.15670,-113.94620,1859 meters,swe,2020-03-01 06,104.648,cm,59901,
MTHO3,MT HOOD TEST SITE,45.32100,-121.71580,1649 meters,swe,2020-03-01 06,104.648,cm,97028,
PCRW1,PARK CREEK RIDGE,48.44490,-120.91550,1411 meters,swe,2020-03-01 06,104.394,cm,98852,
OMWW1,OLALLIE MEADOWS,47.37410,-121.44210,1227 meters,swe,2020-03-01 06,103.886,cm,98922,
NFJM8,NORTH FORK JOCKO,47.27260,-113.75620,1864 meters,swe,2020-03-01 06,103.124,cm,59868,
RVCQ2,REVOLUTION CREEK SNOW PILLOW,53.78330,-120.36670,1693 meters,swe,2020-03-01 06,102.692,cm,,
SZKQ2,SPUZZUM CREEK SNOW PILLOW,49.66060,-121.65890,1198 meters,swe,2020-03-01 06,102.108,cm,,
HRPW1,HARTS PASS,48.72040,-120.65850,1982 meters,swe,2020-03-01 05,101.092,cm,00076,
REDO3,RED HILL,45.46430,-121.70430,1346 meters,swe,2020-03-01 06,100.076,cm,97031,
TOWC2,TOWER,40.53740,-106.67680,3245 meters,swe,2020-03-01 06,99.568,cm,80487,
YNKQ2,YANKS PEAK EAST,52.83166,-121.35472,1682 meters,swe,2020-03-01 06,98.806,cm,,
COLI1,COOL CREEK,46.76360,-115.29530,1928 meters,swe,2020-03-01 06,97.790,cm,83544,
MBSW4,MED BOW,41.37830,-106.34680,3205 meters,swe,2020-03-01 06,95.504,cm,82331,
LLPC1,LOWER LASSEN PEAK SNOW COURSE,40.46810,-121.50690,2514 meters,swe,2020-02-29 12,95.504,cm,96071,
WHSW1,WATERHOLE,47.94490,-123.42590,1526 meters,swe,2020-03-01 06,94.996,cm,98362,
TWLM8,TWIN LAKES,46.14260,-114.50540,1955 meters,swe,2020-03-01 06,94.488,cm,59840,
BKSO3,BEAR GRASS,44.32530,-122.09380,1445 meters,swe,2020-03-01 06,93.726,cm,00077,
SBDU1,SNOWBIRD,40.56400,-111.65500,2942 meters,swe,2020-03-01 06,93.472,cm,00100,
LLKA2,LONG LAKE,58.18600,-133.83220,248 meters,swe,2020-03-01 06,92.964,cm,99801,
WLFQ2,WOLF RIVER,49.70400,-125.67900,1426 meters,swe,2020-03-01 06,91.897,cm,,
BHWOL_MADIS,WOLF R. UPPER,49.68060,-125.74170,1611 meters,swe,2020-03-01 06,91.897,cm,,
KUSW1,SKOOKUM CREEK,47.68450,-121.60950,1020 meters,swe,2020-03-01 05,90.932,cm,98024,
MRBW1,JUNE LAKE,46.14800,-122.15480,1065 meters,swe,2020-03-01 06,90.678,cm,98648,
ELBI1,ELK BUTTE,46.84000,-116.12230,1731 meters,swe,2020-03-01 06,89.408,cm,83544,
EACQ2,EAST CREEK SNOW PILLOW,50.63970,-116.92970,2077 meters,swe,2020-03-01 06,89.306,cm,,
ELSW1,ELBOW LAKE,48.69090,-121.90890,932 meters,swe,2020-03-01 06,89.154,cm,00072,
MOLQ2,MOLSON CREEK SNOW PILLOW,52.22220,-118.22500,1941 meters,swe,2020-03-01 06,88.595,cm,,
HIMN2,HOLE-IN-MOUNTAIN,40.94270,-115.09570,2495 meters,swe,2020-03-01 06,88.392,cm,89835,
PKMQ2,PARK MOUNTAIN SNOW PILLOW,50.44720,-118.61970,1850 meters,swe,2020-03-01 06,87.706,cm,,
STAM8,STAHL PEAK,48.90900,-114.86300,1854 meters,swe,2020-03-01 06,86.868,cm,59917,
CHIM8,CHICAGO RIDGE,48.06220,-115.69750,1744 meters,swe,2020-03-01 06,86.538,cm,59853,
CELQ2,CELISTA MOUNTAIN SNOW PILLOW,51.40600,-118.98570,1533 meters,swe,2020-03-01 06,86.411,cm,,
BNTQ2,BURNT BRIDGE CREEK,52.48100,-126.24900,1324 meters,swe,2020-03-01 06,86.106,cm,,
SKTW1,SKATE CREEK,46.64330,-121.83040,1155 meters,swe,2020-03-01 06,85.852,cm,98377,
MOQI1,MOSQUITO RIDGE,48.05740,-116.23050,1606 meters,swe,2020-03-01 06,85.598,cm,83837,
GTHW4,GRAND TARGHEE SNOTEL,43.77930,-110.92780,2825 meters,swe,2020-03-01 06,85.090,cm,83012,
TGLU1,TONY GROVE LAKE,41.89840,-111.62960,2579 meters,swe,2020-03-01 06,84.328,cm,84321,
HOOM8,HOODOO BASIN,46.97500,-115.03490,1852 meters,swe,2020-03-01 06,84.074,cm,59872,
TSAQ2,TSAI CREEK,54.64600,-127.67500,1366 meters,swe,2020-03-01 06,83.795,cm,,
CCUQ2,CARIBOU CREEK UPPER,51.10920,-117.22830,2176 meters,swe,2020-03-01 06,83.210,cm,,
HDLI1,HIDDEN LAKE,48.89370,-116.75750,1525 meters,swe,2020-03-01 06,83.058,cm,83805,
MSPM8,MOSS PEAK,47.68490,-113.96230,2061 meters,swe,2020-03-01 06,82.296,cm,59860,
SPLW1,SURPRISE LAKES,46.09500,-121.76350,1310 meters,swe,2020-03-01 06,81.788,cm,98648,
BVPW1,BEAVER PASS,48.87930,-121.25570,1113 meters,swe,2020-03-01 06,81.788,cm,00072,
SHPW1,SHEEP CANYON,46.19320,-122.25450,1221 meters,swe,2020-03-01 06,81.280,cm,98649,
MOSO3,MOSS SPRINGS,45.27170,-117.68750,1764 meters,swe,2020-03-01 06,81.280,cm,97883,
TRIW1,TRINITY SNOTEL,48.07500,-120.84970,879 meters,swe,2020-03-01 06,80.772,cm,98826,
KYKQ2,KEYSTONE CREEK SNOW PILLOW,51.41140,-118.36080,1852 meters,swe,2020-03-01 06,80.696,cm,,
TENQ2,TENQUILLE LAKE,50.53600,-122.93000,1671 meters,swe,2020-03-01 06,80.391,cm,,
BADM8,BADGER PASS,48.13090,-113.02320,2092 meters,swe,2020-03-01 06,79.756,cm,59448,
RAIW1,RAINY PASS,48.51870,-120.73580,1505 meters,swe,2020-03-01 05,79.248,cm,98852,
CLPQ2,COLPITTI CREEK,51.60780,-117.61080,2133 meters,swe,2020-03-01 06,78.511,cm,,
RXSW1,REX RIVER,47.30200,-121.60480,1151 meters,swe,2020-03-01 05,78.486,cm,98022,
SAWW1,SAWMILL RIDGE,47.15990,-121.42170,1416 meters,swe,2020-03-01 06,77.978,cm,98022,
SMPW1,STAMPEDE PASS,47.27450,-121.34160,1187 meters,swe,2020-03-01 06,76.962,cm,98022,
TOHW1,TOUCHET,46.11870,-117.85050,1688 meters,swe,2020-03-01 06,76.708,cm,99328,
PMNM8,POORMAN CREEK,48.12670,-115.62330,1547 meters,swe,2020-03-01 06,75.692,cm,59923,
MKZO3,MCKENZIE,44.21040,-121.87290,1460 meters,swe,2020-03-01 06,75.438,cm,00069,
PTHW1,POTATO HILL,46.34920,-121.51430,1371 meters,swe,2020-03-01 06,74.930,cm,00074,
LPSW1,LONE PINE,46.27140,-121.96290,1222 meters,swe,2020-03-01 06,74.930,cm,98648,
BLAO3,BLAZED ALDER,45.42870,-121.85650,1128 meters,swe,2020-03-01 06,74.930,cm,97049,
WPKW4,WHISKEY PARK,41.00290,-106.90850,2742 meters,swe,2020-03-01 05,74.676,cm,82325,
PINW1,PINTO ROCK,46.32310,-121.94210,1360 meters,swe,2020-03-01 06,74.676,cm,98648,
STTM8,STUART MOUNTAIN,46.99510,-113.92660,2215 meters,swe,2020-03-01 06,74.422,cm,59802,
NFCW4,NORTH FRENCH CREEK,41.33080,-106.37560,3093 meters,swe,2020-03-01 06,74.422,cm,82331,
WLLQ2,WAHLEACH LAKE SNOW PILLOW,49.23330,-121.58330,1313 meters,swe,2020-03-01 06,74.295,cm,,
BHWLA_MADIS,WAHLEACH LK,49.23330,-121.56670,1432 meters,swe,2020-03-01 06,74.295,cm,,
WILW4,WILLOW CREEK SNOTEL,42.81510,-110.83520,2471 meters,swe,2020-03-01 06,73.914,cm,83122,
PONQ2,MOUNT PONDOSY,53.16670,-126.86670,1334 meters,swe,2020-03-01 06,73.101,cm,,
WCSW1,WELLS CREEK,48.86610,-121.78980,1231 meters,swe,2020-03-01 05,71.628,cm,00072,
BLKQ2,BLACKWALL PEAK SNOW PILLOW,49.10000,-120.76670,1898 meters,swe,2020-03-01 06,71.196,cm,,
JUMQ2,JUMP CREEK SNOW PILLOW,48.96950,-124.27620,1136 meters,swe,2020-03-01 06,70.307,cm,,
COLC2,COLUMBINE,40.39480,-106.60410,2790 meters,swe,2020-03-01 06,70.104,cm,80430,
KOSQ2,KOSTAL LAKE SNOW PILLOW,52.20360,-120.03220,1762 meters,swe,2020-03-01 06,70.002,cm,,
HIRO3,HIGH RIDGE,45.69680,-118.10660,1501 meters,swe,2020-03-01 06,68.580,cm,97801,
FMNU1,FARMINGTON,40.97480,-111.80930,2415 meters,swe,2020-03-01 06,68.072,cm,84025,
BKVQ2,BARKERVILLE SNOW PILLOW,53.05000,-121.48330,1531 meters,swe,2020-03-01 06,67.996,cm,,
DDSI1,DEADWOOD SUMMIT,44.54480,-115.56300,2091 meters,swe,2020-03-01 06,67.056,cm,83638,
BLBM8,BLACK BEAR,44.50830,-111.12800,2492 meters,swe,2020-03-01 06,67.056,cm,59758,
MPSW1,MEADOWS PASS,47.28310,-121.47200,975 meters,swe,2020-03-01 06,66.294,cm,98045,
FISW1,FISH LAKE,47.53570,-121.08550,1063 meters,swe,2020-03-01 06,66.294,cm,98922,
DHLM8,DARKHORSE LAKE,45.17370,-113.58450,2726 meters,swe,2020-03-01 06,66.294,cm,59736,
CSTO3,CASCADE SUMMIT,43.59050,-122.06010,1558 meters,swe,2020-03-01 06,66.040,cm,97463,
BRRI1,BRUNDAGE RESERVOIR,45.04320,-116.13250,1925 meters,swe,2020-03-01 06,65.786,cm,83654,
BMPW1,BUMPING RIDGE,46.81000,-121.33060,1428 meters,swe,2020-03-01 05,65.786,cm,98937,
WLDQ2,WILDCAT CREEK,51.69640,-116.62940,2121 meters,swe,2020-03-01 06,65.710,cm,,
TYLO3,TAYLOR GREEN,45.07710,-117.55070,1748 meters,swe,2020-03-01 06,65.532,cm,97814,
GRSW4,GRASSY LAKE SNOTEL,44.12610,-110.83440,2239 meters,swe,2020-03-01 06,65.532,cm,83012,
BGMW1,BUNCHGRASS MDW,48.68690,-117.17630,1536 meters,swe,2020-03-01 06,65.532,cm,99139,
SHAI1,SHANGHI SUMMIT,46.56610,-115.74190,1405 meters,swe,2020-03-01 06,65.278,cm,83544,
OLDW4,OLD BATTLE,41.15400,-106.96940,3021 meters,swe,2020-03-01 06,65.024,cm,82325,
LOPU1,LOOKOUT PEAK,40.83730,-111.70920,2490 meters,swe,2020-03-01 06,64.770,cm,00100,
DMLC1,DISMAL SWAMP,41.99130,-120.18030,2258 meters,swe,2020-03-01 06,64.770,cm,96108,
BLPU1,BEN LOMOND PEAK,41.37600,-111.94410,2350 meters,swe,2020-03-01 06,64.770,cm,84310,
SASW1,SASSE RIDGE,47.38490,-121.06330,1328 meters,swe,2020-03-01 05,64.262,cm,98922,
BARQ2,BARNES CREEK SNOW PILLOW,50.06670,-118.35000,1595 meters,swe,2020-03-01 06,64.211,cm,,
FLKQ2,FLOE LAKE SNOW PILLOW,51.05000,-116.13330,2028 meters,swe,2020-03-01 06,64.110,cm,,
FSHM8,FISHER CREEK,45.06230,-109.94490,2784 meters,swe,2020-03-01 06,64.008,cm,59030,
ZIRC2,ZIRKEL,40.79490,-106.59540,2855 meters,swe,2020-03-01 06,62.992,cm,80480,
SNLW4,SAND LAKE,41.46260,-106.28110,3078 meters,swe,2020-03-01 06,62.738,cm,82083,
LPSI1,LOLO PASS,46.63450,-114.58070,1621 meters,swe,2020-03-01 06,62.484,cm,83525,
BLHW4,BLACKHALL MTN,41.05620,-106.71380,3005 meters,swe,2020-03-01 06,62.484,cm,82325,
LCKQ1,LOST CREEK,50.17390,-114.71000,2096 meters,swe,2020-03-01 06,62.154,cm,,
LMDO3,LITTLE MEADOWS,44.61320,-122.22600,1230 meters,swe,2020-03-01 06,61.976,cm,00077,
CPCM8,COPPER CAMP,47.08160,-112.72960,2131 meters,swe,2020-03-01 06,61.976,cm,59639,
SHDQ2,SHEDIN RIVER SNOW PILLOW,55.86250,-127.69820,1319 meters,swe,2020-03-01 06,61.900,cm,,
SLFW4,CENTENNIAL 8NW,41.35120,-106.28770,3249 meters,swe,2020-03-01 06,61.265,cm,82055,
MLDU1,MILL-D NORTH,40.65880,-111.63680,2741 meters,swe,2020-03-01 06,60.706,cm,84121,
GCKQ1,GARDINER CREEK - GARD,49.36100,-114.51580,1930 meters,swe,2020-03-01 06,60.655,cm,,
LITW4,LITTLE SNAKE RIVER,41.07050,-106.94280,2728 meters,swe,2020-03-01 06,60.198,cm,82325,
SCEC1,SCHNEIDER,38.74690,-120.06810,2671 meters,swe,2020-02-29 12,59.944,cm,96150,
TKSW1,TINKHAM CREEK,47.33220,-121.46950,917 meters,swe,2020-03-01 06,59.690,cm,98045,
SVMO3,SEVENMILE MARSH,42.69830,-122.14170,1746 meters,swe,2020-03-01 06,59.690,cm,97627,
SSMC1,SUNNYSIDE MEADOW SNOW COURSE,39.69690,-120.78000,1937 meters,swe,2020-02-29 12,59.690,cm,00065,
RORO3,ROARING RIVER,43.90120,-122.03070,1514 meters,swe,2020-03-01 06,59.690,cm,00069,
DCSA2,DAVIES CREEK SNOTEL,58.69660,-134.86440,638 meters,swe,2020-03-01 06,59.690,cm,99801,
SMLO3,SUMMIT LAKE,43.44910,-122.13830,1720 meters,swe,2020-03-01 06,59.182,cm,97733,
PHBW4,PHILLIPS BENCH SNOTEL,43.51950,-110.91100,2464 meters,swe,2020-03-01 06,59.182,cm,83014,
BKSI1,BIG CREEK SUMMIT,44.62640,-115.79370,2005 meters,swe,2020-03-01 06,59.182,cm,83611,
BKLW4,BROOKLYN LAKE,41.35880,-106.23210,3115 meters,swe,2020-03-01 06,59.182,cm,82055,
TOPW4,TWO OCEAN PLATEAU SNOTEL,44.15180,-110.22120,2829 meters,swe,2020-03-01 06,58.928,cm,82190,
SCHO3,SCHNEIDER MEADOWS,45.00110,-117.16520,1653 meters,swe,2020-03-01 06,58.928,cm,97834,
LELC1,LEAVITT LAKE,38.27600,-119.61180,2928 meters,swe,2020-03-01 06,58.928,cm,96107,
THBW1,THUNDER BASIN,48.52780,-120.98980,1307 meters,swe,2020-03-01 06,58.674,cm,98267,
SOSC2,SCHOFIELD PASS,39.01520,-107.04880,3266 meters,swe,2020-03-01 05,58.674,cm,81623,
SVPI1,SAVAGE PASS,46.46630,-114.63330,1891 meters,swe,2020-03-01 06,58.420,cm,83525,
MTMI1,MOUNTAIN MEADOWS,45.69690,-115.22970,1935 meters,swe,2020-03-01 06,58.420,cm,83525,
MRKI1,MORES CREEK SUMMIT,43.93200,-115.66590,1863 meters,swe,2020-03-01 06,58.166,cm,83631,
SATC2,SAWTOOTH,40.13690,-105.58620,2946 meters,swe,2020-03-01 06,57.912,cm,80481,
PCRU1,PARRISH CREEK,40.93420,-111.81370,2376 meters,swe,2020-03-01 06,57.912,cm,84014,
MCRU1,MONTE CRISTO,41.46580,-111.49670,2729 meters,swe,2020-03-01 06,57.912,cm,84321,
CLWW4,COTTONWOOD CREEK SNOTEL,42.64590,-110.81480,2364 meters,swe,2020-03-01 06,57.912,cm,83126,
SHFM8,SHOWER FALLS,45.40130,-110.95760,2465 meters,swe,2020-03-01 06,57.658,cm,59730,
FBNI1,FRANKLIN BASIN,42.05070,-111.60200,2482 meters,swe,2020-03-01 05,57.658,cm,83237,
ANSO3,ANNIE SPRINGS,42.87010,-122.16520,1838 meters,swe,2020-03-01 06,57.658,cm,97627,
UDDU1,USU DOC DANIEL,41.90040,-111.50980,2480 meters,swe,2020-03-01 06,57.404,cm,84321,
RESC2,RABBIT EARS,40.36780,-106.74040,2882 meters,swe,2020-03-01 06,57.404,cm,80487,
HMGC1,HUMBUG,40.11500,-121.36810,2002 meters,swe,2020-02-29 12,57.404,cm,00028,
BEDO3,IRISH TAYLOR,43.80350,-121.94850,1690 meters,swe,2020-03-01 06,57.404,cm,97739,
DRLC2,DRY LAKE,40.53400,-106.78130,2529 meters,swe,2020-03-01 06,57.150,cm,80487,
MNCQ2,MISSION CREEK SNOW PILLOW,49.95000,-118.95000,1766 meters,swe,2020-03-01 06,56.693,cm,,
TOGW4,TOGWOTEE PASS SNOTEL,43.74900,-110.05780,2929 meters,swe,2020-03-01 06,56.642,cm,83013,
WHSM8,ELK PEAK,46.48450,-110.71250,2317 meters,swe,2020-03-01 06,56.388,cm,59645,
TRPW4,TRIPLE PEAK SNOTEL,42.76390,-110.59140,2609 meters,swe,2020-03-01 06,56.388,cm,83113,
QUPW1,QUARTZ PEAK,47.87930,-117.08940,1435 meters,swe,2020-03-01 06,56.388,cm,99021,
EVNW4,EVENING STAR SNOTEL,44.65260,-109.78420,2764 meters,swe,2020-03-01 06,56.388,cm,82414,
SCSI1,SECESH SUMMIT,45.18850,-115.97310,1977 meters,swe,2020-03-01 06,56.134,cm,83638,
HAWM8,HAWKINS LAKE,48.97240,-115.95330,1976 meters,swe,2020-03-01 06,56.134,cm,59935,
TRMI1,TRINITY MTN.,43.62900,-115.43820,2382 meters,swe,2020-03-01 06,55.880,cm,83601,
MTCW1,MOUNT CRAG,47.76410,-123.02600,1203 meters,swe,2020-03-01 06,55.880,cm,98320,
LKTI1,LOOKOUT,47.45790,-115.70580,1571 meters,swe,2020-03-01 06,55.880,cm,83846,
BHLJU_MADIS,LAJOIE UPPER,50.85940,-123.18360,1878 meters,swe,2020-03-01 06,55.702,cm,,
SCDW4,SPRING CREEK DIVIDE SNOTEL,42.52540,-110.66150,2758 meters,swe,2020-03-01 06,55.118,cm,83122,
RAGI1,RAGGED MOUNTAIN,47.85580,-117.03670,1283 meters,swe,2020-03-01 06,55.118,cm,83854,
MORQ2,MORRISSEY RIDGE SNOW PILLOW,49.44830,-114.96920,1857 meters,swe,2020-03-01 06,54.889,cm,,
LKIC2,LAKE IRENE,40.41430,-105.81980,3258 meters,swe,2020-03-01 06,54.864,cm,80447,
WCSC2,WOLF CREEK SNOTEL,37.47920,-106.80170,3363 meters,swe,2020-03-01 06,54.610,cm,81130,
EYKA2,MT EYAK,60.56440,-145.71330,553 meters,swe,2020-03-01 06,54.610,cm,99574,
MTWQ2,MOUNT WELLS SNOW PILLOW,53.73330,-126.41670,1468 meters,swe,2020-03-01 06,54.407,cm,,
RCPC2,RIPPLE CREEK,40.10810,-107.29410,3155 meters,swe,2020-03-01 05,54.356,cm,81641,
SLMC1,ELSTANISLAUS MEADOW (GOES),38.50000,-119.93690,2359 meters,swe,2020-03-01 06,54.178,cm,00044,
SPRM8,SPUR PARK,46.77960,-110.62170,2465 meters,swe,2020-03-01 06,53.848,cm,59452,
MELC1,MEADOW LK SNOW COURSE,39.41690,-120.50810,2290 meters,swe,2020-03-01 06,53.670,cm,95728,
